Family,Genus,Species,Host_family,Host_name
Nymphalidae,JUNONIA,Junonia archesia,Leguminosae (p),Eriosema
Nymphalidae,JUNONIA,Junonia archesia,Leguminosae (p),Eriosema
Nymphalidae,JUNONIA,Junonia octavia,Leguminosae (p),Eriosema
Nymphalidae,JUNONIA,Junonia octavia,Leguminosae (p),Eriosema
Nymphalidae,JUNONIA,Junonia octavia,Leguminosae (p),Eriosema
Nymphalidae,JUNONIA,Junonia villida,Convolvulaceae,Evolvulus alsinoides
Nymphalidae,JUNONIA,Junonia evarete,Compositae,Gamochaeta americana
Nymphalidae,JUNONIA,Junonia evarete,Compositae,Gamochaeta purpurea
Nymphalidae,JUNONIA,Junonia evarete,Compositae,Gamochaeta purpurea
Nymphalidae,JUNONIA,Junonia evarete,Verbenaceae,Glandularia laciniata
Nymphalidae,JUNONIA,Junonia almana,Gesneriaceae,Gloxinia
Nymphalidae,JUNONIA,Junonia evarete,Compositae,Gnaphalium stachydifolium
Nymphalidae,JUNONIA,Junonia villida,Goodeniaceae,Goodenia
Nymphalidae,JUNONIA,Junonia hedonia,Acanthaceae,Hemigraphis alternata
Nymphalidae,JUNONIA,Junonia lemonias,Acanthaceae,Hemigraphis schomburgkii
Nymphalidae,JUNONIA,Junonia lemonias,Acanthaceae,Hemigraphis schomburgkii
Nymphalidae,JUNONIA,Junonia almana,Acanthaceae,Hemigraphis schomburgkii
Nymphalidae,JUNONIA,Junonia almana,Acanthaceae,Hemigraphis schomburgkii
Nymphalidae,JUNONIA,Junonia almana,Balsaminaceae,Hydrocera angustifolia
Nymphalidae,JUNONIA,Junonia orithya,Acanthaceae,Hygrophila
Nymphalidae,JUNONIA,Junonia terea,Acanthaceae,Hygrophila
Nymphalidae,JUNONIA,Junonia terea,Acanthaceae,Hygrophila
Nymphalidae,JUNONIA,Junonia hierta,Acanthaceae,Hygrophila
Nymphalidae,JUNONIA,Junonia natalica,Acanthaceae,Hygrophila
Nymphalidae,JUNONIA,Junonia artaxia,Acanthaceae,Hygrophila
Nymphalidae,JUNONIA,Junonia artaxia,Acanthaceae,Hygrophila
Nymphalidae,JUNONIA,Junonia orithya,Acanthaceae,Hygrophila
Nymphalidae,JUNONIA,Junonia orithya,Acanthaceae,Hygrophila
Nymphalidae,JUNONIA,Junonia atlites,Acanthaceae,Hygrophila
Nymphalidae,JUNONIA,Junonia atlites,Acanthaceae,Hygrophila
Nymphalidae,JUNONIA,Junonia atlites,Acanthaceae,Hygrophila
Nymphalidae,JUNONIA,Junonia atlites,Acanthaceae,Hygrophila auriculata
Nymphalidae,JUNONIA,Junonia iphita,Acanthaceae,Hygrophila costata
Nymphalidae,JUNONIA,Junonia hierta,Acanthaceae,Hygrophila costata
Nymphalidae,JUNONIA,Junonia lemonias,Acanthaceae,Hygrophila costata
Nymphalidae,JUNONIA,Junonia lemonias,Acanthaceae,Hygrophila costata
Nymphalidae,JUNONIA,Junonia atlites,Acanthaceae,Hygrophila costata
Nymphalidae,JUNONIA,Junonia almana,Acanthaceae,Hygrophila costata
Nymphalidae,JUNONIA,Junonia almana,Acanthaceae,Hygrophila costata
Nymphalidae,JUNONIA,Junonia natalica,Acanthaceae,Hygrophila gracillima
Nymphalidae,JUNONIA,Junonia lemonias,Acanthaceae,Hygrophila lancea
Nymphalidae,JUNONIA,Junonia lemonias,Acanthaceae,Hygrophila lancea
Nymphalidae,JUNONIA,Junonia atlites,Acanthaceae,Hygrophila lancea
Nymphalidae,JUNONIA,Junonia almana,Acanthaceae,Hygrophila lancea
Nymphalidae,JUNONIA,Junonia orithya,Acanthaceae,Hygrophila salicifolia
Nymphalidae,JUNONIA,Junonia hedonia,Acanthaceae,Hygrophila salicifolia
Nymphalidae,JUNONIA,Junonia atlites,Acanthaceae,Hygrophila salicifolia
Nymphalidae,JUNONIA,Junonia almana,Acanthaceae,Hygrophila salicifolia
Nymphalidae,JUNONIA,Junonia almana,Acanthaceae,Hygrophila salicifolia
Nymphalidae,JUNONIA,Junonia orithya,Acanthaceae,Hygrophila senegalensis
Nymphalidae,JUNONIA,Junonia rhadama,Acanthaceae,Hypoestes
Nymphalidae,JUNONIA,Junonia sophia,Acanthaceae,Hypoestes
Nymphalidae,JUNONIA,Junonia oenone,Acanthaceae,Hypoestes
Nymphalidae,JUNONIA,Junonia westermanni,Acanthaceae,Hypoestes
Nymphalidae,JUNONIA,Junonia sophia,Acanthaceae,Hypoestes aristata
Nymphalidae,JUNONIA,Junonia oenone,Acanthaceae,Hypoestes aristata
Nymphalidae,JUNONIA,Junonia westermanni,Acanthaceae,Hypoestes aristata
Nymphalidae,JUNONIA,Junonia rhadama,Acanthaceae,Hypoestes betsiliensis
Nymphalidae,JUNONIA,Junonia evarete,Convolvulaceae,Ipomoea
Nymphalidae,JUNONIA,Junonia evarete,Convolvulaceae,Ipomoea
Nymphalidae,JUNONIA,Junonia villida,Convolvulaceae,Ipomoea
Nymphalidae,JUNONIA,Junonia villida,Convolvulaceae,Ipomoea
Nymphalidae,JUNONIA,Junonia orithya,Convolvulaceae,Ipomoea
Nymphalidae,JUNONIA,Junonia villida,Convolvulaceae,Ipomoea batatas
Nymphalidae,JUNONIA,Junonia villida,Convolvulaceae,Ipomoea batatas
Nymphalidae,JUNONIA,Junonia orithya,Convolvulaceae,Ipomoea batatas
Nymphalidae,JUNONIA,Junonia octavia,Labiatae,Isodon
Nymphalidae,JUNONIA,Junonia lemonias,Rubiaceae,Ixora
Nymphalidae,JUNONIA,Junonia lemonias,Rubiaceae,Ixora
Nymphalidae,JUNONIA,Junonia stygia,Acanthaceae,Justicia
Nymphalidae,JUNONIA,Junonia stygia,Acanthaceae,Justicia
Nymphalidae,JUNONIA,Junonia rhadama,Acanthaceae,Justicia
Nymphalidae,JUNONIA,Junonia rhadama,Acanthaceae,Justicia
Nymphalidae,JUNONIA,Junonia terea,Acanthaceae,Justicia
Nymphalidae,JUNONIA,Junonia oenone,Acanthaceae,Justicia
Nymphalidae,JUNONIA,Junonia atlites,Acanthaceae,Justicia
Nymphalidae,JUNONIA,Junonia westermanni,Acanthaceae,Justicia
Nymphalidae,JUNONIA,Junonia westermanni,Acanthaceae,Justicia
Nymphalidae,JUNONIA,Junonia limnoria,Acanthaceae,Justicia
Nymphalidae,JUNONIA,Junonia limnoria,Acanthaceae,Justicia
Nymphalidae,JUNONIA,Junonia orithya,Acanthaceae,Justicia
Nymphalidae,JUNONIA,Junonia orithya,Acanthaceae,Justicia
Nymphalidae,JUNONIA,Junonia oenone,Acanthaceae,Justicia
Nymphalidae,JUNONIA,Junonia oenone,Acanthaceae,Justicia
Nymphalidae,JUNONIA,Junonia natalica,Acanthaceae,Justicia
Nymphalidae,JUNONIA,Junonia natalica,Acanthaceae,Justicia
Nymphalidae,JUNONIA,Junonia chorimene,Acanthaceae,Justicia
Nymphalidae,JUNONIA,Junonia terea,Acanthaceae,Justicia
Nymphalidae,JUNONIA,Junonia sophia,Acanthaceae,Justicia
Nymphalidae,JUNONIA,Junonia sophia,Acanthaceae,Justicia
Nymphalidae,JUNONIA,Junonia hierta,Acanthaceae,Justicia
Nymphalidae,JUNONIA,Junonia hierta,Acanthaceae,Justicia
Nymphalidae,JUNONIA,Junonia hierta,Acanthaceae,Justicia
Nymphalidae,JUNONIA,Junonia hierta,Acanthaceae,Justicia densiflora
Nymphalidae,JUNONIA,Junonia oenone,Acanthaceae,Justicia densiflora
Nymphalidae,JUNONIA,Junonia chorimene,Acanthaceae,Justicia leikipiensis
Nymphalidae,JUNONIA,Junonia iphita,Acanthaceae,Justicia micrantha
Nymphalidae,JUNONIA,Junonia orithya,Acanthaceae,Justicia micrantha
Nymphalidae,JUNONIA,Junonia iphita,Acanthaceae,Justicia procumbens
Nymphalidae,JUNONIA,Junonia iphita,Acanthaceae,Justicia procumbens
Nymphalidae,JUNONIA,Junonia orithya,Acanthaceae,Justicia procumbens
Nymphalidae,JUNONIA,Junonia orithya,Acanthaceae,Justicia procumbens
Nymphalidae,JUNONIA,Junonia orithya,Acanthaceae,Justicia procumbens
Nymphalidae,JUNONIA,Junonia iphita,Acanthaceae,Justicia sphaerosperma
Nymphalidae,JUNONIA,Junonia coenia,Scrophulariaceae,Kickxia spuria
Nymphalidae,JUNONIA,Junonia coenia,Scrophulariaceae,Kickxia spuria
Nymphalidae,JUNONIA,Junonia coenia,Scrophulariaceae,Kickxia spuria
Nymphalidae,JUNONIA,Junonia orithya,Acanthaceae,Lepidagathis
Nymphalidae,JUNONIA,Junonia iphita,Acanthaceae,Lepidagathis formosensis
Nymphalidae,JUNONIA,Junonia iphita,Acanthaceae,Lepidagathis formosensis
Nymphalidae,JUNONIA,Junonia orithya,Acanthaceae,Lepidagathis formosensis
Nymphalidae,JUNONIA,Junonia orithya,Acanthaceae,Lepidagathis formosensis
Nymphalidae,JUNONIA,Junonia lemonias,Acanthaceae,Lepidagathis formosensis
Nymphalidae,JUNONIA,Junonia lemonias,Acanthaceae,Lepidagathis formosensis
Nymphalidae,JUNONIA,Junonia lemonias,Acanthaceae,Lepidagathis formosensis
Nymphalidae,JUNONIA,Junonia lemonias,Acanthaceae,Lepidagathis formosensis
Nymphalidae,JUNONIA,Junonia lemonias,Acanthaceae,Lepidagathis incurva
Nymphalidae,JUNONIA,Junonia orithya,Acanthaceae,Lepidagathis prostrata
Nymphalidae,JUNONIA,Junonia coenia,Scrophulariaceae,Linaria
Nymphalidae,JUNONIA,Junonia coenia,Scrophulariaceae,Linaria
Nymphalidae,JUNONIA,Junonia coenia,Scrophulariaceae,Linaria maroccana
Nymphalidae,JUNONIA,Junonia coenia,Scrophulariaceae,Linaria maroccana
Nymphalidae,JUNONIA,Junonia coenia,Scrophulariaceae,Linaria maroccana
Nymphalidae,JUNONIA,Junonia coenia,Scrophulariaceae,Linaria vulgaris
Nymphalidae,JUNONIA,Junonia almana,Scrophulariaceae,Lindernia antipoda
Nymphalidae,JUNONIA,Junonia almana,Scrophulariaceae,Lindernia antipoda
Nymphalidae,JUNONIA,Junonia almana,Scrophulariaceae,Lindernia ciliata
Nymphalidae,JUNONIA,Junonia almana,Scrophulariaceae,Lindernia ciliata
Nymphalidae,JUNONIA,Junonia almana,Scrophulariaceae,Lindernia ciliata
Nymphalidae,JUNONIA,Junonia almana,Scrophulariaceae,Lindernia microcalyx
Nymphalidae,JUNONIA,Junonia atlites,Scrophulariaceae,Lindernia procumbens
Nymphalidae,JUNONIA,Junonia genoveva,Verbenaceae,Lippia
Nymphalidae,JUNONIA,Junonia genoveva,Verbenaceae,Lippia
Nymphalidae,JUNONIA,Junonia evarete,Verbenaceae,Lippia
Nymphalidae,JUNONIA,Junonia evarete,Verbenaceae,Lippia
Nymphalidae,JUNONIA,Junonia coenia,Verbenaceae,Lippia
Nymphalidae,JUNONIA,Junonia coenia,Verbenaceae,Lippia
Nymphalidae,JUNONIA,Junonia orithya,Verbenaceae,Lippia
Nymphalidae,JUNONIA,Junonia evarete,Onagraceae,Ludwigia
Nymphalidae,JUNONIA,Junonia almana,Onagraceae,Ludwigia
Nymphalidae,JUNONIA,Junonia evarete,Scrophulariaceae,Maurandella antirrhiniflora
Nymphalidae,JUNONIA,Junonia coenia,Scrophulariaceae,Maurandella antirrhiniflora
Nymphalidae,JUNONIA,Junonia coenia,Scrophulariaceae,Maurandella antirrhiniflora
Nymphalidae,JUNONIA,Junonia almana,Leguminosae (m),Mimosa pudica
Nymphalidae,JUNONIA,Junonia almana,Leguminosae (m),Mimosa pudica
Nymphalidae,JUNONIA,Junonia evarete,Scrophulariaceae,Mimulus
Nymphalidae,JUNONIA,Junonia coenia,Scrophulariaceae,Mimulus
Nymphalidae,JUNONIA,Junonia coenia,Scrophulariaceae,Mimulus
Nymphalidae,JUNONIA,Junonia coenia,Scrophulariaceae,Mimulus
Nymphalidae,JUNONIA,Junonia coenia,Scrophulariaceae,Mimulus
Nymphalidae,JUNONIA,Junonia almana,Scrophulariaceae,Mimulus gracilis
Nymphalidae,JUNONIA,Junonia coenia,Scrophulariaceae,Mimulus guttatus?
Nymphalidae,JUNONIA,Junonia coenia,Scrophulariaceae,Mimulus moschatus
Nymphalidae,JUNONIA,Junonia orithya,Scrophulariaceae,Misopates orontium
Nymphalidae,JUNONIA,Junonia hierta,Acanthaceae,Nelsonia canescens
Nymphalidae,JUNONIA,Junonia lemonias,Acanthaceae,Nelsonia canescens
Nymphalidae,JUNONIA,Junonia atlites,Acanthaceae,Nelsonia canescens
Nymphalidae,JUNONIA,Junonia coenia,Scrophulariaceae,Nuttallanthus canadensis
Nymphalidae,JUNONIA,Junonia lemonias,Rubiaceae,Ophiorrhiza japonica
Nymphalidae,JUNONIA,Junonia lemonias,Rubiaceae,Ophiorrhiza japonica
Nymphalidae,JUNONIA,Junonia sophia,Gramineae,Oryza sativa
Nymphalidae,JUNONIA,Junonia atlites,Gramineae,Oryza sativa
Nymphalidae,JUNONIA,Junonia almana,Gramineae,Oryza sativa
Nymphalidae,JUNONIA,Junonia almana,Gramineae,Oryza sativa
Nymphalidae,JUNONIA,Junonia almana,Melastomataceae,Osbeckia
Nymphalidae,JUNONIA,Junonia almana,Gramineae,Pennisetum
Nymphalidae,JUNONIA,Junonia almana,Gramineae,Pennisetum americanum
Nymphalidae,JUNONIA,Junonia coenia,Scrophulariaceae,Penstemon azureus
Nymphalidae,JUNONIA,Junonia coenia,Scrophulariaceae,Penstemon azureus
Nymphalidae,JUNONIA,Junonia stygia,Acanthaceae,Phaulopsis
Nymphalidae,JUNONIA,Junonia terea,Acanthaceae,Phaulopsis
Nymphalidae,JUNONIA,Junonia natalica,Acanthaceae,Phaulopsis
Nymphalidae,JUNONIA,Junonia stygia,Acanthaceae,Phaulopsis imbricata
Nymphalidae,JUNONIA,Junonia terea,Acanthaceae,Phaulopsis imbricata
Nymphalidae,JUNONIA,Junonia natalica,Acanthaceae,Phaulopsis imbricata
Nymphalidae,JUNONIA,Junonia coenia,Verbenaceae,Phyla lanceolata
Nymphalidae,JUNONIA,Junonia coenia,Verbenaceae,Phyla lanceolata
Nymphalidae,JUNONIA,Junonia genoveva,Verbenaceae,Phyla nodiflora
Nymphalidae,JUNONIA,Junonia evarete,Verbenaceae,Phyla nodiflora
Nymphalidae,JUNONIA,Junonia evarete,Verbenaceae,Phyla nodiflora
Nymphalidae,JUNONIA,Junonia evarete,Verbenaceae,Phyla nodiflora
Nymphalidae,JUNONIA,Junonia coenia,Verbenaceae,Phyla nodiflora
Nymphalidae,JUNONIA,Junonia coenia,Verbenaceae,Phyla nodiflora
Nymphalidae,JUNONIA,Junonia sp.,Verbenaceae,Phyla nodiflora
Nymphalidae,JUNONIA,Junonia orithya,Verbenaceae,Phyla nodiflora
Nymphalidae,JUNONIA,Junonia orithya,Verbenaceae,Phyla nodiflora
Nymphalidae,JUNONIA,Junonia lemonias,Verbenaceae,Phyla nodiflora
Nymphalidae,JUNONIA,Junonia atlites,Verbenaceae,Phyla nodiflora
Nymphalidae,JUNONIA,Junonia almana,Verbenaceae,Phyla nodiflora
Nymphalidae,JUNONIA,Junonia almana,Verbenaceae,Phyla nodiflora
Nymphalidae,JUNONIA,Junonia evarete,Plantaginaceae,Plantago
Nymphalidae,JUNONIA,Junonia evarete,Plantaginaceae,Plantago
Nymphalidae,JUNONIA,Junonia villida,Plantaginaceae,Plantago
Nymphalidae,JUNONIA,Junonia coenia,Plantaginaceae,Plantago
Nymphalidae,JUNONIA,Junonia coenia,Plantaginaceae,Plantago
Nymphalidae,JUNONIA,Junonia orithya,Plantaginaceae,Plantago
Nymphalidae,JUNONIA,Junonia orithya,Plantaginaceae,Plantago amplexicaulis
Nymphalidae,JUNONIA,Junonia coenia,Plantaginaceae,Plantago coronopus
Nymphalidae,JUNONIA,Junonia coenia,Plantaginaceae,Plantago coronopus
Nymphalidae,JUNONIA,Junonia coenia,Plantaginaceae,Plantago erecta
Nymphalidae,JUNONIA,Junonia coenia,Plantaginaceae,Plantago erecta
Nymphalidae,JUNONIA,Junonia coenia,Plantaginaceae,Plantago erecta
Nymphalidae,JUNONIA,Junonia coenia,Plantaginaceae,Plantago helleri
Nymphalidae,JUNONIA,Junonia coenia,Plantaginaceae,Plantago helleri
Nymphalidae,JUNONIA,Junonia evarete,Plantaginaceae,Plantago lanceolata
Nymphalidae,JUNONIA,Junonia villida,Plantaginaceae,Plantago lanceolata
Nymphalidae,JUNONIA,Junonia villida,Plantaginaceae,Plantago lanceolata
Nymphalidae,JUNONIA,Junonia coenia,Plantaginaceae,Plantago lanceolata
Nymphalidae,JUNONIA,Junonia coenia,Plantaginaceae,Plantago lanceolata
Nymphalidae,JUNONIA,Junonia coenia,Plantaginaceae,Plantago lanceolata
Nymphalidae,JUNONIA,Junonia villida,Plantaginaceae,Plantago major
Nymphalidae,JUNONIA,Junonia coenia,Plantaginaceae,Plantago major
Nymphalidae,JUNONIA,Junonia coenia,Plantaginaceae,Plantago major
Nymphalidae,JUNONIA,Junonia coenia,Plantaginaceae,Plantago major
Nymphalidae,JUNONIA,Junonia almana,Plantaginaceae,Plantago major
Nymphalidae,JUNONIA,Junonia coenia,Plantaginaceae,Plantago rugelii
Nymphalidae,JUNONIA,Junonia coenia,Plantaginaceae,Plantago rugelii
Nymphalidae,JUNONIA,Junonia coenia,Plantaginaceae,Plantago virginica
Nymphalidae,JUNONIA,Junonia ceryne,Labiatae,Platostoma
Nymphalidae,JUNONIA,Junonia octavia,Labiatae,Platostoma
Nymphalidae,JUNONIA,Junonia octavia,Labiatae,Platostoma
Nymphalidae,JUNONIA,Junonia actia,Labiatae,Platostoma
Nymphalidae,JUNONIA,Junonia antilope,Labiatae,Platostoma
Nymphalidae,JUNONIA,Junonia antilope,Labiatae,Platostoma
Nymphalidae,JUNONIA,Junonia rauana,Labiatae,Platostoma
Nymphalidae,JUNONIA,Junonia ceryne,Labiatae,Platostoma denticulatum
Nymphalidae,JUNONIA,Junonia actia,Labiatae,Platostoma denticulatum
Nymphalidae,JUNONIA,Junonia rauana,Labiatae,Platostoma denticulatum
Nymphalidae,JUNONIA,Junonia archesia,Labiatae,Plectranthus
Nymphalidae,JUNONIA,Junonia octavia,Labiatae,Plectranthus
Nymphalidae,JUNONIA,Junonia octavia,Labiatae,Plectranthus
Nymphalidae,JUNONIA,Junonia octavia,Labiatae,Plectranthus
Nymphalidae,JUNONIA,Junonia archesia,Labiatae,Plectranthus
Nymphalidae,JUNONIA,Junonia archesia,Labiatae,Plectranthus
Nymphalidae,JUNONIA,Junonia tugela,Labiatae,Plectranthus
Nymphalidae,JUNONIA,Junonia pelarga,Labiatae,Plectranthus
Nymphalidae,JUNONIA,Junonia natalica,Labiatae,Plectranthus
Nymphalidae,JUNONIA,Junonia orithya,Labiatae,Plectranthus
Nymphalidae,JUNONIA,Junonia orithya,Labiatae,Plectranthus
Nymphalidae,JUNONIA,Junonia tugela,Labiatae,Plectranthus
Nymphalidae,JUNONIA,Junonia tugela,Labiatae,Plectranthus
Nymphalidae,JUNONIA,Junonia andremiaja,Labiatae,Plectranthus bojeri
Nymphalidae,JUNONIA,Junonia eurodoce,Labiatae,Plectranthus bojeri
Nymphalidae,JUNONIA,Junonia octavia,Labiatae,Plectranthus calycinus
Nymphalidae,JUNONIA,Junonia octavia,Labiatae,Plectranthus defoliatus
Nymphalidae,JUNONIA,Junonia octavia,Labiatae,Plectranthus esculentus
Nymphalidae,JUNONIA,Junonia archesia,Labiatae,Plectranthus esculentus
Nymphalidae,JUNONIA,Junonia natalica,Labiatae,Plectranthus esculentus
Nymphalidae,JUNONIA,Junonia octavia,Labiatae,Plectranthus esculentus
Nymphalidae,JUNONIA,Junonia octavia,Labiatae,Plectranthus forskohlii
Nymphalidae,JUNONIA,Junonia orithya,Labiatae,Plectranthus scandens
Nymphalidae,JUNONIA,Junonia tugela,Labiatae,Plectranthus scandens
Nymphalidae,JUNONIA,Junonia orithya,Labiatae,Plectranthus scandens ?
Nymphalidae,JUNONIA,Junonia villida,Portulacaceae,Portulaca oleracea
Nymphalidae,JUNONIA,Junonia orithya,Acanthaceae,Pseuderanthemum
Nymphalidae,JUNONIA,Junonia atlites,Acanthaceae,Pseuderanthemum
Nymphalidae,JUNONIA,Junonia orithya,Acanthaceae,Pseuderanthemum variabile
Nymphalidae,JUNONIA,Junonia westermanni,Amaranthaceae,Pupalia
Nymphalidae,JUNONIA,Junonia westermanni,Amaranthaceae,Pupalia lappacea
Nymphalidae,JUNONIA,Junonia ceryne,Labiatae,Pycnostachys
Nymphalidae,JUNONIA,Junonia ceryne,Labiatae,Pycnostachys
Nymphalidae,JUNONIA,Junonia octavia,Labiatae,Pycnostachys
Nymphalidae,JUNONIA,Junonia octavia,Labiatae,Pycnostachys
Nymphalidae,JUNONIA,Junonia archesia,Labiatae,Pycnostachys
Nymphalidae,JUNONIA,Junonia archesia,Labiatae,Pycnostachys
Nymphalidae,JUNONIA,Junonia tugela,Labiatae,Pycnostachys
Nymphalidae,JUNONIA,Junonia tugela,Labiatae,Pycnostachys
Nymphalidae,JUNONIA,Junonia octavia,Labiatae,Pycnostachys reticulata
Nymphalidae,JUNONIA,Junonia octavia,Labiatae,Pycnostachys umbrosa
Nymphalidae,JUNONIA,Junonia octavia,Labiatae,Pycnostachys urticifolia
Nymphalidae,JUNONIA,Junonia terea,Acanthaceae,Ruellia
Nymphalidae,JUNONIA,Junonia villida,Acanthaceae,Ruellia
Nymphalidae,JUNONIA,Junonia sophia,Acanthaceae,Ruellia
Nymphalidae,JUNONIA,Junonia sophia,Acanthaceae,Ruellia
Nymphalidae,JUNONIA,Junonia hierta,Acanthaceae,Ruellia
Nymphalidae,JUNONIA,Junonia hierta,Acanthaceae,Ruellia
Nymphalidae,JUNONIA,Junonia oenone,Acanthaceae,Ruellia
Nymphalidae,JUNONIA,Junonia hedonia,Acanthaceae,Ruellia
Nymphalidae,JUNONIA,Junonia atlites,Acanthaceae,Ruellia
Nymphalidae,JUNONIA,Junonia westermanni,Acanthaceae,Ruellia
Nymphalidae,JUNONIA,Junonia westermanni,Acanthaceae,Ruellia
Nymphalidae,JUNONIA,Junonia natalica,Acanthaceae,Ruellia
Nymphalidae,JUNONIA,Junonia chorimene,Acanthaceae,Ruellia
Nymphalidae,JUNONIA,Junonia chorimene,Acanthaceae,Ruellia
Nymphalidae,JUNONIA,Junonia limnoria,Acanthaceae,Ruellia
Nymphalidae,JUNONIA,Junonia limnoria,Acanthaceae,Ruellia
Nymphalidae,JUNONIA,Junonia oenone,Acanthaceae,Ruellia
Nymphalidae,JUNONIA,Junonia hedonia,Acanthaceae,Ruellia chartacea
Nymphalidae,JUNONIA,Junonia hierta,Acanthaceae,Ruellia cordata
Nymphalidae,JUNONIA,Junonia evarete,Acanthaceae,Ruellia longifolia
Nymphalidae,JUNONIA,Junonia evarete,Acanthaceae,Ruellia nudiflora
Nymphalidae,JUNONIA,Junonia evarete,Acanthaceae,Ruellia nudiflora
Nymphalidae,JUNONIA,Junonia coenia,Acanthaceae,Ruellia nudiflora
Nymphalidae,JUNONIA,Junonia coenia,Acanthaceae,Ruellia nudiflora
Nymphalidae,JUNONIA,Junonia coenia,Acanthaceae,Ruellia nudiflora
Nymphalidae,JUNONIA,Junonia coenia,Acanthaceae,Ruellia nudiflora
Nymphalidae,JUNONIA,Junonia terea,Acanthaceae,Ruellia spathulata
Nymphalidae,JUNONIA,Junonia natalica,Acanthaceae,Ruellia spathulata
Nymphalidae,JUNONIA,Junonia oenone,Acanthaceae,Ruellia togoensis
Nymphalidae,JUNONIA,Junonia genoveva,Acanthaceae,Ruellia tuberosa
Nymphalidae,JUNONIA,Junonia evarete,Acanthaceae,Ruellia tuberosa
Nymphalidae,JUNONIA,Junonia sp.,Acanthaceae,Ruellia tuberosa
Nymphalidae,JUNONIA,Junonia lemonias,Acanthaceae,Ruellia tuberosa
Nymphalidae,JUNONIA,Junonia lemonias,Acanthaceae,Ruellia tuberosa
Nymphalidae,JUNONIA,Junonia almana,Acanthaceae,Ruellia tuberosa
Nymphalidae,JUNONIA,Junonia almana,Acanthaceae,Ruellia tuberosa
Nymphalidae,JUNONIA,Junonia villida,Scrophulariaceae,Russelia equisetiformis
Nymphalidae,JUNONIA,Junonia coenia,Scrophulariaceae,Russelia equisetiformis
Nymphalidae,JUNONIA,Junonia ceryne,Dipsacaceae,Scabiosa
Nymphalidae,JUNONIA,Junonia villida,Goodeniaceae,Scaevola aemula
Nymphalidae,JUNONIA,Junonia villida,Goodeniaceae,Scaevola sericea
Nymphalidae,JUNONIA,Junonia villida,Goodeniaceae,Scaevola taccada
Nymphalidae,JUNONIA,Junonia evarete,Crassulaceae,Sedum
Nymphalidae,JUNONIA,Junonia coenia,Crassulaceae,Sedum
Nymphalidae,JUNONIA,Junonia coenia,Scrophulariaceae,Seymeria cassioides
Nymphalidae,JUNONIA,Junonia coenia,Scrophulariaceae,Seymeria cassioides
Nymphalidae,JUNONIA,Junonia coenia,Scrophulariaceae,Seymeria pectinata
Nymphalidae,JUNONIA,Junonia lemonias,Malvaceae,Sida rhombifolia
Nymphalidae,JUNONIA,Junonia andremiaja,Labiatae,Solenostemon
Nymphalidae,JUNONIA,Junonia ceryne,Labiatae,Solenostemon
Nymphalidae,JUNONIA,Junonia ceryne,Labiatae,Solenostemon
Nymphalidae,JUNONIA,Junonia octavia,Labiatae,Solenostemon
Nymphalidae,JUNONIA,Junonia octavia,Labiatae,Solenostemon
Nymphalidae,JUNONIA,Junonia antilope,Labiatae,Solenostemon
Nymphalidae,JUNONIA,Junonia tugela,Labiatae,Solenostemon
Nymphalidae,JUNONIA,Junonia tugela,Labiatae,Solenostemon
Nymphalidae,JUNONIA,Junonia eurodoce,Labiatae,Solenostemon
Nymphalidae,JUNONIA,Junonia archesia,Labiatae,Solenostemon
Nymphalidae,JUNONIA,Junonia archesia,Labiatae,Solenostemon
Nymphalidae,JUNONIA,Junonia pelarga,Labiatae,Solenostemon
Nymphalidae,JUNONIA,Junonia pelarga,Labiatae,Solenostemon
Nymphalidae,JUNONIA,Junonia pelarga,Labiatae,Solenostemon
