Superfamily,Family,Subfamily,Tribe,Genus
Gelechioidea,Oecophoridae,Oecophorinae,NA,ZONOPETALA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,NA,ZYGOLOPHA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,NA,ZYMRINA
,,,,
Gelechioidea,Oecophoridae,NA,NA,BORKHAUSENITES
,,,,
Gelechioidea,Oecophoridae,NA,NA,CLYMENE
,,,,
Gelechioidea,Oecophoridae,NA,NA,DEPRESSARITES
,,,,
Gelechioidea,Oecophoridae,NA,NA,EIDO
,,,,
Gelechioidea,Oecophoridae,NA,NA,EPIBORKHAUSENITES
,,,,
Gelechioidea,Oecophoridae,NA,NA,GENUS UNKNOWN
,,,,
Gelechioidea,Oecophoridae,NA,NA,IREPACMA
,,,,
Gelechioidea,Oecophoridae,NA,NA,LUQUETIA
,,,,
Gelechioidea,Oecophoridae,NA,NA,MICROSYMMOCITES
,,,,
Gelechioidea,Oecophoridae,NA,NA,MINETIA
,,,,
Gelechioidea,Oecophoridae,NA,NA,NEOBORKHAUSENITES
,,,,
Gelechioidea,Oecophoridae,NA,NA,ODONNA
,,,,
Gelechioidea,Oecophoridae,NA,NA,ORESCOA
,,,,
Gelechioidea,Oecophoridae,NA,NA,RIPEACMA
,,,,
Gelechioidea,Pterolonchidae,NA,NA,ANATHYRSA
,,,,
Gelechioidea,Pterolonchidae,NA,NA,PTEROLONCHE
,,,,
Gelechioidea,Scythrididae,NA,NA,ARENISCYTHRIS
,,,,
Gelechioidea,Scythrididae,NA,NA,CATASCYTHRIS
,,,,
Gelechioidea,Scythrididae,NA,NA,COLEOPHORIDES
,,,,
Gelechioidea,Scythrididae,NA,NA,ENOLMIS
,,,,
Gelechioidea,Scythrididae,NA,NA,EPISCYTHRIS
,,,,
Gelechioidea,Scythrididae,NA,NA,ERETMOCERA
,,,,
Gelechioidea,Scythrididae,NA,NA,HAPLOSCYTHRIS
,,,,
Gelechioidea,Scythrididae,NA,NA,MAPSIDIUS
,,,,
Gelechioidea,Scythrididae,NA,NA,NECROTHALASSIA
,,,,
Gelechioidea,Scythrididae,NA,NA,PARALOGISTIS
,,,,
Gelechioidea,Scythrididae,NA,NA,PARASCYTHRIS
,,,,
Gelechioidea,Scythrididae,NA,NA,RUBIOIA
,,,,
Gelechioidea,Scythrididae,NA,NA,SCYTHRIS
,,,,
Gelechioidea,Scythrididae,NA,NA,SYNACROLOXIS
,,,,
Gelechioidea,Stathmopodidae,NA,NA,AEOLOSCELIS
,,,,
Gelechioidea,Stathmopodidae,NA,NA,CALICOTIS
,,,,
Gelechioidea,Stathmopodidae,NA,NA,CORACISTIS
,,,,
Gelechioidea,Stathmopodidae,NA,NA,CUPRINA
,,,,
Gelechioidea,Stathmopodidae,NA,NA,DOLOPHROSYNELLA
,,,,
Gelechioidea,Stathmopodidae,NA,NA,ETHIRASTIS
,,,,
Gelechioidea,Stathmopodidae,NA,NA,EUDAEMONEURA
,,,,
Gelechioidea,Stathmopodidae,NA,NA,HIEROMANTIS
,,,,
Gelechioidea,Stathmopodidae,NA,NA,IDIOGLOSSA
,,,,
Gelechioidea,Stathmopodidae,NA,NA,LAMPRYSTICA
,,,,
Gelechioidea,Stathmopodidae,NA,NA,MINOMONA
,,,,
Gelechioidea,Stathmopodidae,NA,NA,MOLYBDURGA
,,,,
Gelechioidea,Stathmopodidae,NA,NA,MYLOCERA
,,,,
Gelechioidea,Stathmopodidae,NA,NA,OEDEMATOPODA
,,,,
Gelechioidea,Stathmopodidae,NA,NA,PACHYRHABDA
,,,,
Gelechioidea,Stathmopodidae,NA,NA,PHYTOPHLOPS
,,,,
Gelechioidea,Stathmopodidae,NA,NA,PSEUDAEGERIA
,,,,
Gelechioidea,Stathmopodidae,NA,NA,SIPSA
,,,,
Gelechioidea,Stathmopodidae,NA,NA,SNELLENIA
,,,,
Gelechioidea,Stathmopodidae,NA,NA,STATHMOPODA
,,,,
Gelechioidea,Stathmopodidae,NA,NA,STATHMOPODA UNPLACED SPECIES
,,,,
Gelechioidea,Stathmopodidae,NA,NA,STEREOSTICHA
,,,,
Gelechioidea,Stathmopodidae,NA,NA,THYLACOSCELES
,,,,
Gelechioidea,Stathmopodidae,NA,NA,THYLACOSCELOIDES
,,,,
Gelechioidea,Stathmopodidae,NA,NA,TINAEGERIA
,,,,
Gelechioidea,Stathmopodidae,NA,NA,TORTILIA
,,,,
Gelechioidea,Stathmopodidae,NA,NA,TRYCHNOPEPLA
,,,,
Gelechioidea,Stathmopodidae,NA,NA,URSINA
,,,,
Gelechioidea,Symmocidae,NA,NA,ACROSYNTAXIS
,,,,
Gelechioidea,Symmocidae,NA,NA,AFROSYMMOCA
,,,,
Gelechioidea,Symmocidae,NA,NA,AMSELINA
,,,,
Gelechioidea,Symmocidae,NA,NA,APATEMA
,,,,
Gelechioidea,Symmocidae,NA,NA,APILETRIA
,,,,
Gelechioidea,Symmocidae,NA,NA,APROMINTA
,,,,
Gelechioidea,Symmocidae,NA,NA,CATASPHALMA
,,,,
Gelechioidea,Symmocidae,NA,NA,CHERSOGENES
,,,,
Gelechioidea,Symmocidae,NA,NA,CHIONELLIDEA
,,,,
Gelechioidea,Symmocidae,NA,NA,CLEROGENES
,,,,
Gelechioidea,Symmocidae,NA,NA,CORNUSYMMOCA
,,,,
Gelechioidea,Symmocidae,NA,NA,DONASPASTUS
,,,,
Gelechioidea,Symmocidae,NA,NA,DYSCORDAXIS
,,,,
Gelechioidea,Symmocidae,NA,NA,DYSSPASTUS
,,,,
Gelechioidea,Symmocidae,NA,NA,EREMICA
,,,,
Gelechioidea,Symmocidae,NA,NA,EREMICAMIMA
,,,,
Gelechioidea,Symmocidae,NA,NA,EREMICAMURA
,,,,
Gelechioidea,Symmocidae,NA,NA,EUPOLELLA
,,,,
Gelechioidea,Symmocidae,NA,NA,GERDANA
,,,,
Gelechioidea,Symmocidae,NA,NA,GLYPHIDOCERA
,,,,
Gelechioidea,Symmocidae,NA,NA,HAMARTEMA
,,,,
Gelechioidea,Symmocidae,NA,NA,HECESTOPTERA
,,,,
Gelechioidea,Symmocidae,NA,NA,HIERONALA
,,,,
Gelechioidea,Symmocidae,NA,NA,ILLAHASIS
,,,,
Gelechioidea,Symmocidae,NA,NA,INDIOSPASTUS
,,,,
Gelechioidea,Symmocidae,NA,NA,KERTOMESIS
,,,,
Gelechioidea,Symmocidae,NA,NA,KULLASHARA
,,,,
Gelechioidea,Symmocidae,NA,NA,LEILAPTERA
,,,,
Gelechioidea,Symmocidae,NA,NA,MYLOTHRA
,,,,
Gelechioidea,Symmocidae,NA,NA,NASTOCERAS
,,,,
Gelechioidea,Symmocidae,NA,NA,NEMOTYLA
,,,,
Gelechioidea,Symmocidae,NA,NA,NEOSPASTUS
,,,,
Gelechioidea,Symmocidae,NA,NA,NESTORELLUS
,,,,
Gelechioidea,Symmocidae,NA,NA,NOMIALYRA
,,,,
Gelechioidea,Symmocidae,NA,NA,NUKUSA
,,,,
Gelechioidea,Symmocidae,NA,NA,OEGOCONIA
,,,,
Gelechioidea,Symmocidae,NA,NA,OEGOCONIITES
,,,,
Gelechioidea,Symmocidae,NA,NA,ORPECOVALVA
,,,,
Gelechioidea,Symmocidae,NA,NA,PANTACORDIS
,,,,
Gelechioidea,Symmocidae,NA,NA,PECTENEREMUS
,,,,
Gelechioidea,Symmocidae,NA,NA,SAGARANCONA
,,,,
Gelechioidea,Symmocidae,NA,NA,SCEPTEA
,,,,
Gelechioidea,Symmocidae,NA,NA,STIBAROMACHA
,,,,
Gelechioidea,Symmocidae,NA,NA,SYMMACANTHA
,,,,
Gelechioidea,Symmocidae,NA,NA,SYMMOCA
,,,,
Gelechioidea,Symmocidae,NA,NA,SYMMOCITES
,,,,
Gelechioidea,Symmocidae,NA,NA,SYMMOCOIDES
,,,,
Gelechioidea,Symmocidae,NA,NA,SYSSYMMOCA
,,,,
Gelechioidea,Symmocidae,NA,NA,TELEPHIRCA
,,,,
Gelechioidea,Symmocidae,NA,NA,TENIETA
,,,,
Gelechioidea,Symmocidae,NA,NA,XENOPLAXA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,ACOMPSOGMA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,AMORBAEA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,ANACHASTIS
,,,,
Gelechioidea,Xyloryctidae,NA,NA,ANODITICA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,ANOECEA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,ANTISCLEROTA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,ARAEOSTOMA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,ARIGNOTA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,ARSIRRHYNCHA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,ATHRYPSIASTIS
,,,,
Gelechioidea,Xyloryctidae,NA,NA,BASSARODES
,,,,
Gelechioidea,Xyloryctidae,NA,NA,BATHYDOXA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,BIDA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,BOYDIA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,BRACHYBELISTIS
,,,,
Gelechioidea,Xyloryctidae,NA,NA,CAENORYCTA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,CALLICOPRIS
,,,,
Gelechioidea,Xyloryctidae,NA,NA,CAPNOLOCHA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,CATANOMISTIS
,,,,
Gelechioidea,Xyloryctidae,NA,NA,CATORYCTIS
,,,,
Gelechioidea,Xyloryctidae,NA,NA,CHALAROTONA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,CHEREUTA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,CHIRONEURA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,CILICITIS
,,,,
Gelechioidea,Xyloryctidae,NA,NA,CLADOPHANTIS
,,,,
Gelechioidea,Xyloryctidae,NA,NA,CLEPSIGENES
,,,,
Gelechioidea,Xyloryctidae,NA,NA,CLERARCHA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,COMPSOTORNA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,COPIDORIS
,,,,
Gelechioidea,Xyloryctidae,NA,NA,CRYPSICHARIS
,,,,
Gelechioidea,Xyloryctidae,NA,NA,CRYPTOPHASA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,CYANOCRATES
,,,,
Gelechioidea,Xyloryctidae,NA,NA,CYPHORYCTIS
,,,,
Gelechioidea,Xyloryctidae,NA,NA,DONACOSTOLA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,ECHIOMIMA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,EPIDIOPTERYX
,,,,
Gelechioidea,Xyloryctidae,NA,NA,EPORYCTA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,ESCHATURA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,EUPETOCHIRA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,EXACRISTIS
,,,,
Gelechioidea,Xyloryctidae,NA,NA,EXODITIS
,,,,
Gelechioidea,Xyloryctidae,NA,NA,GEMORODES
,,,,
Gelechioidea,Xyloryctidae,NA,NA,GENUS UNKNOWN
,,,,
Gelechioidea,Xyloryctidae,NA,NA,GHURYX
,,,,
Gelechioidea,Xyloryctidae,NA,NA,GLYCYNYMPHA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,GOMPHOSCOPA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,GONIOMA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,HERMOGENES
,,,,
Gelechioidea,Xyloryctidae,NA,NA,HETEROCHYTA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,HODEGIA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,HYLYPNES
,,,,
Gelechioidea,Xyloryctidae,NA,NA,HYPEROPTICA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,IDIOMICTIS
,,,,
Gelechioidea,Xyloryctidae,NA,NA,ILLIDGEA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,IULACTIS
,,,,
Gelechioidea,Xyloryctidae,NA,NA,LEISTARCHA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,LEPTOBELISTIS
,,,,
Gelechioidea,Xyloryctidae,NA,NA,LICHENAULA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,LINOCLOSTIS
,,,,
Gelechioidea,Xyloryctidae,NA,NA,LIPARISTIS
,,,,
Gelechioidea,Xyloryctidae,NA,NA,LOPHOBELA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,MALACOGNOSTIS
,,,,
Gelechioidea,Xyloryctidae,NA,NA,MAROGA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,METANTITHYRA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,METATHRINCA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,MICROPHIDIAS
,,,,
Gelechioidea,Xyloryctidae,NA,NA,MNAROLITIA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,MYSTACERNIS
,,,,
Gelechioidea,Xyloryctidae,NA,NA,NEOSPASTIS
,,,,
Gelechioidea,Xyloryctidae,NA,NA,NIPHORYCTA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,ODITES
,,,,
Gelechioidea,Xyloryctidae,NA,NA,OPISINA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,PANSEPTA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,PANTELAMPRUS
,,,,
Gelechioidea,Xyloryctidae,NA,NA,PARACLADA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,PARALECTA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,PERIXESTIS
,,,,
Gelechioidea,Xyloryctidae,NA,NA,PHILARISTA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,PHRACYPS
,,,,
Gelechioidea,Xyloryctidae,NA,NA,PHTHONERODES
,,,,
Gelechioidea,Xyloryctidae,NA,NA,PILOSTIBES
,,,,
Gelechioidea,Xyloryctidae,NA,NA,PLECTOPHILA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,POTNIARCHA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,PROTHAMNODES
,,,,
Gelechioidea,Xyloryctidae,NA,NA,PSAROLITIA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,PSEUDOPROCOMETIS
,,,,
Gelechioidea,Xyloryctidae,NA,NA,PTYCHOTHRIX
,,,,
Gelechioidea,Xyloryctidae,NA,NA,SCIEROPEPLA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,SPHALEROSTOLA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,STACHYNEURA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,SYMPHOROSTOLA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,SYNCHALARA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,TELECRATES
,,,,
Gelechioidea,Xyloryctidae,NA,NA,THYMIATRIS
,,,,
Gelechioidea,Xyloryctidae,NA,NA,THYROCOPA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,THYSIARCHA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,TRYPHERANTIS
,,,,
Gelechioidea,Xyloryctidae,NA,NA,TYMBOPHORA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,UZUCHA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,XEROCRATES
,,,,
Gelechioidea,Xyloryctidae,NA,NA,XYLODRYADELLA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,XYLOMIMETES
,,,,
Gelechioidea,Xyloryctidae,NA,NA,XYLORYCTA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,XYLORYCTINAE UNPLACED SPECIES
,,,,
Gelechioidea,Xyloryctidae,NA,NA,ZAPHANAULA
,,,,
Gelechioidea,Xyloryctidae,NA,NA,ZAUCLOPHORA
,,,,
Geometroidea,Epicopeiidae,NA,NA,AMANA
,,,,
Geometroidea,Epicopeiidae,NA,NA,CHATAMLA
,,,,
Geometroidea,Epicopeiidae,NA,NA,EPICOPEIA
,,,,
Geometroidea,Epicopeiidae,NA,NA,NOSSA
,,,,
Geometroidea,Epicopeiidae,NA,NA,PARABRAXAS
,,,,
Geometroidea,Epicopeiidae,NA,NA,PSYCHOSTROPHIA
,,,,
Geometroidea,Epicopeiidae,NA,NA,SCHISTOMITRA
,,,,
Geometroidea,Geometridae,Alsophilinae,NA,ALSOPHILA
,,,,
Geometroidea,Geometridae,Alsophilinae,NA,ALSOPHILOIDES
,,,,
Geometroidea,Geometridae,Alsophilinae,NA,INUROIS
,,,,
Geometroidea,Geometridae,Archiearinae,NA,ACALYPHES
,,,,
Geometroidea,Geometridae,Archiearinae,NA,ARCHIEARIDES
,,,,
Geometroidea,Geometridae,Archiearinae,NA,ARCHIEARIS
,,,,
Geometroidea,Geometridae,Archiearinae,NA,CAENOSYNTELES
,,,,
Geometroidea,Geometridae,Archiearinae,NA,DIRCE
,,,,
Geometroidea,Geometridae,Archiearinae,NA,LACHNOCEPHALA
,,,,
Geometroidea,Geometridae,Archiearinae,NA,LEUCOBREPHOS
,,,,
Geometroidea,Geometridae,Desmobathrinae,NA,ALEX
,,,,
Geometroidea,Geometridae,Desmobathrinae,NA,ANTOZOLA
,,,,
Geometroidea,Geometridae,Desmobathrinae,NA,APATADELPHA
,,,,
Geometroidea,Geometridae,Desmobathrinae,NA,BRACHYTRITA
,,,,
Geometroidea,Geometridae,Desmobathrinae,NA,CALEDOPHIA
,,,,
Geometroidea,Geometridae,Desmobathrinae,NA,CALLIPOTNIA
,,,,
Geometroidea,Geometridae,Desmobathrinae,NA,CELERENA
,,,,
Geometroidea,Geometridae,Desmobathrinae,NA,CONOLOPHIA
,,,,
Geometroidea,Geometridae,Desmobathrinae,NA,DERAMBILA
,,,,
Geometroidea,Geometridae,Desmobathrinae,NA,DERXENA
,,,,
Geometroidea,Geometridae,Desmobathrinae,NA,DOLEROPHYLE
,,,,
Geometroidea,Geometridae,Desmobathrinae,NA,DOLICHONEURA
,,,,
Geometroidea,Geometridae,Desmobathrinae,NA,ENCRYPHIA
,,,,
Geometroidea,Geometridae,Desmobathrinae,NA,ENTOGONIA
,,,,
Geometroidea,Geometridae,Desmobathrinae,NA,EUMELEA
,,,,
Geometroidea,Geometridae,Desmobathrinae,NA,FOVEABATHRA
,,,,
Geometroidea,Geometridae,Desmobathrinae,NA,LEPTOCTENOPSIS
,,,,
Geometroidea,Geometridae,Desmobathrinae,NA,OPHIOGRAMMA
,,,,
Geometroidea,Geometridae,Desmobathrinae,NA,OZOLA
,,,,
Geometroidea,Geometridae,Desmobathrinae,NA,PANAGROPSIS
,,,,
Geometroidea,Geometridae,Desmobathrinae,NA,PYCNONEURA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ABACISCUS
,,,,
Geometroidea,Geometridae,Ennominae,NA,ABRAXAS
,,,,
Geometroidea,Geometridae,Ennominae,NA,ABRAXESIS
,,,,
Geometroidea,Geometridae,Ennominae,NA,ACANTHOTOCA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ACAURO
,,,,
Geometroidea,Geometridae,Ennominae,NA,ACHAGUA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ACHROSIS
,,,,
Geometroidea,Geometridae,Ennominae,NA,ACHROSIS_AUCTORUM
,,,,
Geometroidea,Geometridae,Ennominae,NA,ACONCAGUA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ACRASIA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ACROBISTON
,,,,
Geometroidea,Geometridae,Ennominae,NA,ACRODONTIS
,,,,
Geometroidea,Geometridae,Ennominae,NA,ACRONYCTODES
,,,,
Geometroidea,Geometridae,Ennominae,NA,ACROSEMIA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ACROSTATHEUSIS
,,,,
Geometroidea,Geometridae,Ennominae,NA,ACROTOMIA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ACROTOMIA_AUCTORUM
,,,,
Geometroidea,Geometridae,Ennominae,NA,ACROTOMODES
,,,,
Geometroidea,Geometridae,Ennominae,NA,ADACTYLOTIS
,,,,
Geometroidea,Geometridae,Ennominae,NA,ADALBERTIA
,,,,
Geometroidea,Geometridae,Ennominae,NA,AENICTES
,,,,
Geometroidea,Geometridae,Ennominae,NA,AETHALOIDA
,,,,
Geometroidea,Geometridae,Ennominae,NA,AETHALURA
,,,,
Geometroidea,Geometridae,Ennominae,NA,AETHEOMETRA
,,,,
Geometroidea,Geometridae,Ennominae,NA,AFRIBERINA
,,,,
Geometroidea,Geometridae,Ennominae,NA,AGARAEUS
,,,,
Geometroidea,Geometridae,Ennominae,NA,AGRIOPIS
,,,,
Geometroidea,Geometridae,Ennominae,NA,ALCIS
,,,,
Geometroidea,Geometridae,Ennominae,NA,ALEUCIS
,,,,
Geometroidea,Geometridae,Ennominae,NA,ALLAXITHECA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ALLOCOTESIA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ALLOHARPINA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ALMABISTON
,,,,
Geometroidea,Geometridae,Ennominae,NA,ALTRIVALVINA
,,,,
Geometroidea,Geometridae,Ennominae,NA,AMBLYCHIA
,,,,
Geometroidea,Geometridae,Ennominae,NA,AMELORA
,,,,
Geometroidea,Geometridae,Ennominae,NA,AMORPHOGYNIA
,,,,
Geometroidea,Geometridae,Ennominae,NA,AMORPHOZANCLE
,,,,
Geometroidea,Geometridae,Ennominae,NA,AMPHICLASTA
,,,,
Geometroidea,Geometridae,Ennominae,NA,AMPHICROSSA
,,,,
Geometroidea,Geometridae,Ennominae,NA,AMRAICA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ANABOARMIA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ANACLEORA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ANAVINEMINA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ANAVITRINELLA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ANDROCHELA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ANECTROPIS
,,,,
Geometroidea,Geometridae,Ennominae,NA,ANEMMETRESA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ANGERONA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ANIMOMYIA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ANISCHNOPTERIS
,,,,
Geometroidea,Geometridae,Ennominae,NA,ANISOPERAS
,,,,
Geometroidea,Geometridae,Ennominae,NA,ANOECTOMYCHUS
,,,,
Geometroidea,Geometridae,Ennominae,NA,ANONYCHIA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ANOSIODES
,,,,
Geometroidea,Geometridae,Ennominae,NA,ANTARCHIA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ANTEPIONE
,,,,
Geometroidea,Geometridae,Ennominae,NA,ANTHYPERYTHRA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ANTICLEORA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ANTICYPELLA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ANTIPERCNIA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ANTIPHOIDES
,,,,
Geometroidea,Geometridae,Ennominae,NA,ANTIRACOTIS
,,,,
Geometroidea,Geometridae,Ennominae,NA,APEIRA
,,,,
Geometroidea,Geometridae,Ennominae,NA,APERICALLIA
,,,,
Geometroidea,Geometridae,Ennominae,NA,APHANTES
,,,,
Geometroidea,Geometridae,Ennominae,NA,APHELOCEROS
,,,,
Geometroidea,Geometridae,Ennominae,NA,APHILOPOTA
,,,,
Geometroidea,Geometridae,Ennominae,NA,APICIOPSIS
,,,,
Geometroidea,Geometridae,Ennominae,NA,APLOCHLORA
,,,,
Geometroidea,Geometridae,Ennominae,NA,APLOGOMPHA
,,,,
Geometroidea,Geometridae,Ennominae,NA,APOCHEIMA
,,,,
Geometroidea,Geometridae,Ennominae,NA,APOCHIMA
,,,,
Geometroidea,Geometridae,Ennominae,NA,APOCLEORA
,,,,
Geometroidea,Geometridae,Ennominae,NA,APOCOLOTOIS
,,,,
Geometroidea,Geometridae,Ennominae,NA,APODREPANULATRIX
,,,,
Geometroidea,Geometridae,Ennominae,NA,APOHETEROLOCHA
,,,,
Geometroidea,Geometridae,Ennominae,NA,APOPHYGA
,,,,
Geometroidea,Geometridae,Ennominae,NA,APORHOPTRINA
,,,,
Geometroidea,Geometridae,Ennominae,NA,APOROCTENA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ARAGUA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ARAUCO
,,,,
Geometroidea,Geometridae,Ennominae,NA,ARBOGNOPHOS
,,,,
Geometroidea,Geometridae,Ennominae,NA,ARCHEPHANES
,,,,
Geometroidea,Geometridae,Ennominae,NA,ARCHIPLUTODES
,,,,
Geometroidea,Geometridae,Ennominae,NA,ARCTOSCELIA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ARGIDAVA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ARGYROPHORA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ARGYROTOME
,,,,
Geometroidea,Geometridae,Ennominae,NA,ARICHANNA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ARILOPHIA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ARIZELA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ARTEMIDORA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ARTIORA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ASCOTIS
,,,,
Geometroidea,Geometridae,Ennominae,NA,ASESTRA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ASOVIA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ASPILATOPSIS
,,,,
Geometroidea,Geometridae,Ennominae,NA,ASPILOBAPTA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ASPITATES
,,,,
Geometroidea,Geometridae,Ennominae,NA,ASTALOTESIA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ASTATOMORPHA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ASTEGANIA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ASTHENOPHLEPS
,,,,
Geometroidea,Geometridae,Ennominae,NA,ASTRAPEPHORA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ASTYGISA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ASTYOCHIA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ATELOPTILA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ATERPNODES
,,,,
Geometroidea,Geometridae,Ennominae,NA,ATHROOLOPHA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ATMOCERAS
,,,,
Geometroidea,Geometridae,Ennominae,NA,ATOMORPHA
,,,,
Geometroidea,Geometridae,Ennominae,NA,ATOPODES
,,,,
Geometroidea,Geometridae,Ennominae,NA,AUAXA
,,,,
Geometroidea,Geometridae,Ennominae,NA,AUTHAEMON
,,,,
Geometroidea,Geometridae,Ennominae,NA,AUTOTRICHIA
,,,,
Geometroidea,Geometridae,Ennominae,NA,AUZEODES
,,,,
Geometroidea,Geometridae,Ennominae,NA,AVENTIOPSIS
,,,,
Geometroidea,Geometridae,Ennominae,NA,AXIODES
,,,,
Geometroidea,Geometridae,Ennominae,NA,AZYX
,,,,
Geometroidea,Geometridae,Ennominae,NA,BAGODARES
,,,,
Geometroidea,Geometridae,Ennominae,NA,BALLANTIOPHORA
,,,,
Geometroidea,Geometridae,Ennominae,NA,BANDOBENA
,,,,
